종목코드	6자리코드	종목명	시장구분	상장주식수
122690	122690	서진오토모티브	KOSDAQ	23079166
140070	140070	서플러스글로벌	KOSDAQ	36988000
11370	011370	서한	KOSDAQ	100894865
65710	065710	서호전기	KOSDAQ	5150000
8490	008490	서흥	KOSPI	11569113
35890	035890	서희건설	KOSDAQ	229808457
357550	357550	석경에이티	KOSDAQ	5455000
3100	003100	선광	KOSDAQ	6600000
7610	007610	선도전기	KOSPI	18000000
67370	067370	선바이오	KOSDAQ	12193555
217620	217620	선샤인푸드	KOSDAQ	7035087
171090	171090	선익시스템	KOSDAQ	9602955
136490	136490	선진	KOSPI	23779604
86710	086710	선진뷰티사이언스	KOSDAQ	12203280
14620	014620	성광벤드	KOSDAQ	26557364
37350	037350	성도이엔지	KOSDAQ	15210000
14910	014910	성문전자	KOSPI	22460985
14915	014915	성문전자우	KOSPI	600000
4980	004980	성신양회	KOSPI	24516073
4985	004985	성신양회우	KOSPI	735645
11300	011300	성안머티리얼스	KOSPI	155747208
458650	458650	성우	KOSDAQ	15045670
81580	081580	성우전자	KOSDAQ	15508143
45300	045300	성우테크론	KOSDAQ	10347365
15750	015750	성우하이텍	KOSDAQ	80000000
365340	365340	성일하이텍	KOSDAQ	12235446
180	000180	성창기업지주	KOSPI	69751600
80470	080470	성창오토텍	KOSDAQ	7300000
43260	043260	성호전자	KOSDAQ	70922823
148150	148150	세경하이테크	KOSDAQ	35542818
2420	002420	세기상사	KOSPI	5969948
61090	061090	세나테크놀로지	KOSDAQ	5585624
188260	188260	세니젠	KOSDAQ	7228470
53060	053060	세동	KOSDAQ	17657419
340440	340440	세림B&G	KOSDAQ	28378364
17510	017510	세명전기	KOSDAQ	15246000
490470	490470	세미파이브	KOSDAQ	33796266
4360	004360	세방	KOSPI	19115603
4365	004365	세방우	KOSPI	3689250
4490	004490	세방전지	KOSPI	13860000
11560	011560	세보엠이씨	KOSDAQ	10530000
267080	267080	세븐브로이맥주	KONEX	11871408
396300	396300	세아메카닉스	KOSDAQ	26489500
1430	001430	세아베스틸지주	KOSPI	35862119
306200	306200	세아제강	KOSPI	2836300
3030	003030	세아제강지주	KOSPI	4141657
58650	058650	세아홀딩스	KOSPI	4313236
13000	013000	세우글로벌	KOSPI	28705031
100700	100700	세운메디칼	KOSDAQ	43800000
24830	024830	세원물산	KOSDAQ	8350000
21820	021820	세원정공	KOSPI	10000000
67830	067830	세이브존I&C	KOSPI	41040895
258830	258830	세종메디칼	KOSDAQ	65786351
36630	036630	세종텔레콤	KOSDAQ	10000000
39310	039310	세중	KOSDAQ	18121667
75580	075580	세진중공업	KOSPI	56849456
67770	067770	세진티에스	KOSDAQ	8396593
53450	053450	세코닉스	KOSDAQ	14792803
222810	222810	세토피아	KOSDAQ	15131870
252500	252500	세화피앤씨	KOSDAQ	41486390
321370	321370	센서뷰	KOSDAQ	48409865
347000	347000	센코	KOSDAQ	37810846
331920	331920	셀레믹스	KOSDAQ	8164148
352770	352770	셀레스트라	KOSDAQ	2592407
471820	471820	셀로맥스사이언스	KOSDAQ	11581203
49180	049180	셀루메드	KOSDAQ	83200014
299660	299660	셀리드	KOSDAQ	29502977
108860	108860	셀바스AI	KOSDAQ	26914790
208370	208370	셀바스헬스케어	KOSDAQ	25740564
318160	318160	셀바이오휴먼텍	KOSDAQ	9341201
308430	308430	셀비온	KOSDAQ	12831510
68270	068270	셀트리온	KOSPI	231048261
68760	068760	셀트리온제약	KOSDAQ	43681920
68940	068940	셀피글로벌	KOSDAQ	45912716
7720	007720	소노스퀘어	KOSDAQ	100800450
290690	290690	소룩스	KOSDAQ	48754156
950200	950200	소마젠	KOSDAQ	19236053
32680	032680	소프트센	KOSDAQ	105590764
32685	032685	소프트센우	KOSDAQ	357142
258790	258790	소프트캠프	KOSDAQ	24991284
66910	066910	손오공	KOSDAQ	66933164
215090	215090	솔디펜스	KOSDAQ	23155661
336370	336370	솔루스첨단소재	KOSPI	70217344
33637K	33637K	솔루스첨단소재1우	KOSPI	16908766
33637L	33637L	솔루스첨단소재2우B	KOSPI	3778296
248070	248070	솔루엠	KOSPI	47816236
35610	035610	솔본	KOSDAQ	27345997
357780	357780	솔브레인	KOSDAQ GLOBAL	7778566
36830	036830	솔브레인홀딩스	KOSDAQ GLOBAL	20964056
304100	304100	솔트룩스	KOSDAQ	12593855
328380	328380	솔트웨어	KOSDAQ	34262778
4430	004430	송원산업	KOSPI	24000000
86980	086980	쇼박스	KOSDAQ	62638000
17550	017550	수산세보틱스	KOSPI	62399130
50960	050960	수산아이앤티	KOSDAQ	6751000
126720	126720	수산인더스트리	KOSPI	14286000
84180	084180	수성웹툰	KOSDAQ	18074283
253840	253840	수젠텍	KOSDAQ	16743200
185190	185190	수프로	KONEX	9238625
298830	298830	슈어소프트테크	KOSDAQ	53458499
236200	236200	슈프리마	KOSDAQ	7257273
94840	094840	슈프리마에이치큐	KOSDAQ	10471840
192440	192440	슈피겐코리아	KOSDAQ	6216363
424960	424960	스마트레이더시스템	KOSDAQ	16485110
99440	099440	스맥	KOSDAQ	68243394
53210	053210	스카이라이프	KOSPI	47522955
276040	276040	스코넥	KOSDAQ	21630335
204210	204210	스타에스엠리츠	KOSPI	7826815
60240	060240	스타코링크	KOSDAQ	5821060
115570	115570	스타플렉스	KOSDAQ	7984508
78860	078860	스테이지원엔터	KOSDAQ	59362257
330730	330730	스톤브릿지벤처스	KOSDAQ	18217830
352090	352090	스톰테크	KOSDAQ	26872998
253450	253450	스튜디오드래곤	KOSDAQ GLOBAL	30058498
408900	408900	스튜디오미르	KOSDAQ	32752929
204630	204630	스튜디오산타클로스	KOSDAQ	5089941
415380	415380	스튜디오삼익	KOSDAQ	11442975
26890	026890	스틱인베스트먼트	KOSPI	41678175
13810	013810	스페코	KOSDAQ	14655470
347700	347700	스피어	KOSDAQ	47186524
49830	049830	승일	KOSDAQ	6132112
20710	020710	시공테크	KOSDAQ	20047970
33170	033170	시그네틱스	KOSDAQ	85728319
48870	048870	시너지이노베이션	KOSDAQ	88106963
25320	025320	시노펙스	KOSDAQ	92154503
134790	134790	시디즈	KOSPI	2000000
340810	340810	시선AI	KOSDAQ	12956082
269620	269620	시스웍	KOSDAQ	148582691
56090	056090	시지메드텍	KOSDAQ	103259036
429270	429270	시지트로닉스	KOSDAQ	6449231
418250	418250	시큐레터	KOSDAQ	7271605
131090	131090	시큐브	KOSDAQ	8000000
462870	462870	시프트업	KOSPI	58961440
16590	016590	신대양제지	KOSPI	40297820
290520	290520	신도기연	KOSDAQ	15929362
29530	029530	신도리코	KOSPI	10080029
4970	004970	신라교역	KOSPI	16000000
1000	001000	신라섬유	KOSDAQ	24277540
25870	025870	신라에스지	KOSDAQ	4000000
215600	215600	신라젠	KOSDAQ	138129836
65350	065350	신성델타테크	KOSDAQ	27483948
416180	416180	신성에스티	KOSDAQ	9039778
11930	011930	신성이엔지	KOSPI	205848151
4170	004170	신세계	KOSPI	9645181
35510	035510	신세계 I&C	KOSPI	13980900
31430	031430	신세계인터내셔날	KOSPI	35343000
31440	031440	신세계푸드	KOSPI	3872480
6880	006880	신송홀딩스	KOSPI	11828858
162300	162300	신스틸	KOSDAQ	41471382
290560	290560	신시웨이	KOSDAQ	3727122
2800	002800	신신제약	KOSDAQ	15170500
472220	472220	신영스팩10호	KOSDAQ	4690000
0091W0	0091W0	신영스팩11호	KOSDAQ	6068000
5800	005800	신영와코루	KOSPI	9000000
1720	001720	신영증권	KOSPI	16440000
9270	009270	신원	KOSPI	114770393
17000	017000	신원종합개발	KOSDAQ	11668027
2700	002700	신일전자	KOSPI	71047521
12790	012790	신일제약	KOSDAQ	11986415
138070	138070	신진에스엠	KOSDAQ	17503204
226330	226330	신테카바이오	KOSDAQ	24258475
2870	002870	신풍	KOSPI	34958700
19170	019170	신풍제약	KOSPI	52984990
19175	019175	신풍제약우	KOSPI	2200000
481850	481850	신한글로벌액티브리츠	KOSPI	43477664
404990	404990	신한서부티엔디리츠	KOSPI	59104308
293940	293940	신한알파리츠	KOSPI	120940123
452980	452980	신한제11호스팩	KOSDAQ	18905000
474660	474660	신한제12호스팩	KOSDAQ	5520000
474930	474930	신한제13호스팩	KOSDAQ	3620000
487360	487360	신한제14호스팩	KOSDAQ	5640000
487830	487830	신한제15호스팩	KOSDAQ	4350000
496070	496070	신한제16호스팩	KOSDAQ	5620000
55550	055550	신한지주	KOSPI	485494934
56700	056700	신화인터텍	KOSDAQ	29135091
187270	187270	신화콘텍	KOSDAQ	10143845
4080	004080	신흥	KOSPI	9500000
243840	243840	신흥에스이씨	KOSDAQ	38558235
257720	257720	실리콘투	KOSDAQ	61171908
222800	222800	심텍	KOSDAQ GLOBAL	37342218
36710	036710	심텍홀딩스	KOSDAQ	52827754
444530	444530	심플랫폼	KOSDAQ	6397223
234030	234030	싸이닉솔루션	KOSDAQ	23605000
160980	160980	싸이맥스	KOSDAQ	10924243
356890	356890	싸이버원	KOSDAQ	11953825
217330	217330	싸이토젠	KOSDAQ	23129547
4770	004770	써니전자	KOSPI	35507438
217320	217320	썬테크	KONEX	1050000
208640	208640	썸에이지	KOSDAQ	139240254
222420	222420	쎄노텍	KOSDAQ	48291280
37760	037760	쎄니트	KOSDAQ	33832921
81180	081180	쎄크	KOSDAQ	8825535
99320	099320	쎄트렉아이	KOSDAQ	10951278
49960	049960	쎌바이오텍	KOSDAQ	9400000
88280	088280	쏘닉스	KOSDAQ	17306490
403550	403550	쏘카	KOSPI	32841902
50890	050890	쏠리드	KOSDAQ	60756534
394800	394800	쓰리빌리언	KOSDAQ	31761476
177900	177900	쓰리에이로직스	KOSDAQ	9584800
475400	475400	씨메스	KOSDAQ	11756062
109670	109670	씨싸이트	KOSDAQ	5836602
66790	066790	씨씨에스	KOSDAQ	65152039
222080	222080	씨아이에스	KOSDAQ GLOBAL	77371839
4920	004920	씨아이테크	KOSPI	52179872
236030	236030	씨알푸드	KONEX	2033332
103660	103660	씨앗	KONEX	6017471
352480	352480	씨앤씨인터내셔널	KOSDAQ	13629901
245450	245450	씨앤에스링크	KONEX	1579960
264660	264660	씨앤지하이테크	KOSDAQ	9721172
352700	352700	씨앤투스	KOSDAQ	26276899
458870	458870	씨어스테크놀로지	KOSDAQ	12665880
297090	297090	씨에스베어링	KOSDAQ	27270000
112610	112610	씨에스윈드	KOSPI	42171403
900120	900120	씨엑스아이	KOSDAQ	30057784
359090	359090	씨엔알리서치	KOSDAQ	57470717
115530	115530	씨엔플러스	KOSDAQ	67963000
388210	388210	씨엠티엑스	KOSDAQ	9514938
115480	115480	씨유메디칼	KOSDAQ	60624558
376290	376290	씨유테크	KOSDAQ	17657500
189330	189330	씨이랩	KOSDAQ	9382284
96530	096530	씨젠	KOSDAQ	52225994
480370	480370	씨케이솔루션	KOSPI	10934861
101240	101240	씨큐브	KOSDAQ	10861390
60590	060590	씨티씨바이오	KOSDAQ	24181020
308170	308170	씨티알모빌리티	KOSPI	8610000
260930	260930	씨티케이	KOSDAQ	19341591
413630	413630	씨피시스템	KOSDAQ	36436626
13990	013990	아가방컴퍼니	KOSDAQ	32887536
123860	123860	아나패스	KOSDAQ	12123415
25980	025980	아난티	KOSDAQ	94699536
8700	008700	아남전자	KOSPI	77124820
0015N0	0015N0	아로마티카	KOSDAQ	12715050
125210	125210	아모그린텍	KOSDAQ	16496790
90430	090430	아모레퍼시픽	KOSPI	58492759
90435	090435	아모레퍼시픽우	KOSPI	10557830
2790	002790	아모레퍼시픽홀딩스	KOSPI	79458180
00279K	00279K	아모레퍼시픽홀딩스3우C	KOSPI	7092200
2795	002795	아모레퍼시픽홀딩스우	KOSPI	6443770
357580	357580	아모센스	KOSDAQ	11654396
52710	052710	아모텍	KOSDAQ	14615109
74430	074430	아미노로직스	KOSDAQ	87826844
92040	092040	아미코젠	KOSDAQ	55730013
83930	083930	아바코	KOSDAQ	14677249
149950	149950	아바텍	KOSDAQ	13667703
36010	036010	아비코전자	KOSDAQ	13292934
2030	002030	아세아	KOSPI	2072646
183190	183190	아세아시멘트	KOSPI	36927658
2310	002310	아세아제지	KOSPI	40482510
50860	050860	아세아텍	KOSDAQ	22500000
12170	012170	아센디오	KOSPI	19393296
136410	136410	아셈스	KOSDAQ	11019106
246720	246720	아스타	KOSDAQ	15181300
450950	450950	아스테라시스	KOSDAQ	37507092
67390	067390	아스트	KOSDAQ	403157579
159010	159010	아스플로	KOSDAQ	13334739
127710	127710	아시아경제	KOSDAQ	34904082
267850	267850	아시아나IDT	KOSPI	11100000
20560	020560	아시아나항공	KOSPI	205990711
154030	154030	아시아종묘	KOSDAQ	12061867
227610	227610	아우딘퓨쳐스	KOSDAQ	38047246
331740	331740	아우토크립트	KOSDAQ	9718491
143160	143160	아이디스	KOSDAQ	10716390
54800	054800	아이디스홀딩스	KOSDAQ	10347756
332370	332370	아이디피	KOSDAQ	13273726
66430	066430	아이로보틱스	KOSDAQ	39153476
122900	122900	아이마켓코리아	KOSPI	33428840
339950	339950	아이비김영	KOSDAQ	44946655
469750	469750	아이비젼웍스	KOSDAQ	34456481
460470	460470	아이빔테크놀로지	KOSDAQ	15119370
99190	099190	아이센스	KOSDAQ	27607926
461300	461300	아이스크림미디어	KOSDAQ	13302433
289010	289010	아이스크림에듀	KOSDAQ	13945256
214430	214430	아이쓰리시스템	KOSDAQ	7307215
40910	040910	아이씨디	KOSDAQ	18574275
368600	368600	아이씨에이치	KOSDAQ	17538346
456010	456010	아이씨티케이	KOSDAQ	13901854
52860	052860	아이앤씨	KOSDAQ	17862854
464500	464500	아이언디바이스	KOSDAQ	13963263
10780	010780	아이에스동서	KOSPI	30186976
212710	212710	아이에스티이	KOSDAQ	9622978
38880	038880	아이에이	KOSDAQ	375721175
307180	307180	아이엘	KOSDAQ	33512537
403810	403810	아이엘로보틱스	KONEX	9627337
101390	101390	아이엠	KOSDAQ	13914354
461030	461030	아이엠비디엑스	KOSDAQ	14017750
456570	456570	아이엠지티	KONEX	5256229
451220	451220	아이엠티	KOSDAQ	7874611
447690	447690	아이오바이오	KONEX	2630256
90150	090150	아이윈	KOSDAQ	41875293
123010	123010	아이윈플러스	KOSDAQ	32658542
31310	031310	아이즈비전	KOSDAQ	26355043
462980	462980	아이지넷	KOSDAQ	18234437
185490	185490	아이진	KOSDAQ	43229784
59100	059100	아이컴포넌트	KOSDAQ	7070860
149010	149010	아이케이세미콘	KONEX	3120000
262840	262840	아이퀘스트	KOSDAQ	21133905
175250	175250	아이큐어	KOSDAQ	37558368
52460	052460	아이크래프트	KOSDAQ	14607936
119830	119830	아이텍	KOSDAQ	23694302
52770	052770	아이톡시	KOSDAQ	14568774
124500	124500	아이티센글로벌	KOSDAQ	23204527
31820	031820	아이티센씨티에스	KOSPI	121051466
10280	010280	아이티센엔텍	KOSDAQ	65123786
243870	243870	아이티센코어	KONEX	2892631
232830	232830	아이티센피엔에스	KOSDAQ	16533726
372800	372800	아이티아이즈	KOSDAQ	7037189
84850	084850	아이티엠반도체	KOSDAQ GLOBAL	22682934
309710	309710	아이티켐	KOSDAQ	12783001
114840	114840	아이패밀리에스씨	KOSDAQ	17319900
27360	027360	아주IB투자	KOSDAQ	121145406
139990	139990	아주스틸	KOSPI	38755414
32080	032080	아즈텍WB	KOSDAQ	21491029
13310	013310	아진산업	KOSDAQ	38806582
59120	059120	아진엑스텍	KOSDAQ	18310066
9320	009320	아진전자부품	KOSPI	49299770
0007C0	0007C0	아크릴	KOSDAQ	8030324
203690	203690	아크솔루션스	KOSDAQ	20157320
158430	158430	아톤	KOSDAQ	24482092
200350	200350	아티스트스튜디오	KOSDAQ	9996025
321820	321820	아티스트컴퍼니	KOSDAQ	15591376
149300	149300	아퓨어스	KONEX	45486252
102950	102950	아하	KONEX	13121903
1540	001540	안국약품	KOSDAQ	13042420
53800	053800	안랩	KOSDAQ	11126506
251280	251280	안지오랩	KONEX	3491870
65660	065660	안트로젠	KOSDAQ	10006100
297570	297570	알로이스	KOSDAQ	34621218
1780	001780	알루코	KOSPI	96830132
260660	260660	알리코제약	KOSDAQ	15327021
354320	354320	알멕	KOSDAQ	6391381
361570	361570	알비더블유	KOSDAQ	28743291
131370	131370	알서포트	KOSDAQ	53267083
140670	140670	알에스오토메이션	KOSDAQ	12839840
96610	096610	알에프세미	KOSDAQ	17386411
61040	061040	알에프텍	KOSDAQ	32089259
148250	148250	알엔투테크놀로지	KOSDAQ	9446672
476830	476830	알지노믹스	KOSDAQ	13933842
347860	347860	알체라	KOSDAQ	38710961
196170	196170	알테오젠	KOSDAQ GLOBAL	53505788
123750	123750	알톤	KOSDAQ	12746297
459550	459550	알트	KOSDAQ	25067769
85810	085810	알티캐스트	KOSDAQ	62286773
43100	043100	알파AI	KOSDAQ	20110080
117670	117670	알파칩스	KOSDAQ	6661742
314140	314140	알피바이오	KOSDAQ	8666361
291650	291650	압타머사이언스	KOSDAQ	40257092
293780	293780	압타바이오	KOSDAQ	28093405
18250	018250	애경산업	KOSPI	26409935
161000	161000	애경케미칼	KOSPI	48648709
390110	390110	애니메디솔루션	KONEX	9157047
310200	310200	애니플러스	KOSDAQ	52162836
179530	179530	애드바이오텍	KOSDAQ	19679630
397810	397810	애드포러스	KOSDAQ	5160770
900100	900100	애머릿지	KOSDAQ	46037292
52790	052790	액토즈소프트	KOSDAQ	11330638
290740	290740	액트로	KOSDAQ	10065011
238090	238090	앤디포스	KOSDAQ	23541303
138360	138360	앤로보틱스	KOSDAQ	76991722
92600	092600	앤씨앤	KOSDAQ	25083517
129890	129890	앱코	KOSDAQ	45545602
174900	174900	앱클론	KOSDAQ	19925510
109960	109960	앱토크롬	KOSDAQ	220789269
270520	270520	앱튼	KOSDAQ	196589147
255440	255440	야스	KOSDAQ	13058000
30960	030960	양지사	KOSDAQ	15980000
102120	102120	어보브반도체	KOSDAQ	17780753
238120	238120	얼라인드	KOSDAQ	14378896
224810	224810	엄지하우스	KONEX	4200000
19990	019990	에너토크	KOSDAQ	9756088
11090	011090	에넥스	KOSPI	59991641
435570	435570	에르코스	KOSDAQ	7616983
270660	270660	에브리봇	KOSDAQ	12690583
38680	038680	에스넷	KOSDAQ	19912642
137310	137310	에스디바이오센서	KOSPI	121749102
217480	217480	에스디생명공학	KOSDAQ	109733141
121890	121890	에스디시스템	KOSDAQ	13291446
304360	304360	에스바이오메딕스	KOSDAQ	12385128
389500	389500	에스비비테크	KOSDAQ	6333904
42110	042110	에스씨디	KOSDAQ	48329564
298060	298060	에스씨엠생명과학	KOSDAQ	44203176
65420	065420	에스아이리소스	KOSDAQ	71577299
270210	270210	에스알바이오텍	KONEX	1664453
103230	103230	에스앤더블류	KOSDAQ	7200000
260970	260970	에스앤디	KOSDAQ	2892754
101490	101490	에스앤에스텍	KOSDAQ	21334879
95910	095910	에스에너지	KOSDAQ	22902821
275630	275630	에스에스알	KOSDAQ	6017989
31330	031330	에스에이엠티	KOSDAQ	99995067
60540	060540	에스에이티	KOSDAQ	26133306
56190	056190	에스에프에이	KOSDAQ GLOBAL	35908760
0008Z0	0008Z0	에스엔시스	KOSDAQ	9436564
5850	005850	에스엘	KOSPI	46448520
246250	246250	에스엘에스바이오	KOSDAQ	15348206
41510	041510	에스엠	KOSDAQ GLOBAL	22894690
10580	010580	에스엠벡셀	KOSPI	111251760
460870	460870	에스엠씨지	KOSDAQ	19948304
7820	007820	에스엠코어	KOSDAQ	20033946
464080	464080	에스오에스랩	KOSDAQ	17797035
109610	109610	에스와이	KOSDAQ	48907400
365330	365330	에스와이스틸텍	KOSDAQ	50171000
12750	012750	에스원	KOSPI	37999178
306040	306040	에스제이그룹	KOSDAQ	9865828
217910	217910	에스제이켐	KONEX	13990522
398120	398120	에스지헬스케어	KOSDAQ	11818511
457940	457940	에스케이증권제10호스팩	KOSDAQ	3310000
472230	472230	에스케이증권제11호스팩	KOSDAQ	4155000
473000	473000	에스케이증권제12호스팩	KOSDAQ	3310000
473950	473950	에스케이증권제13호스팩	KOSDAQ	4420000
455910	455910	에스케이증권제9호스팩	KOSDAQ	5020000
475660	475660	에스켐	KOSDAQ	7929835
96630	096630	에스코넥	KOSDAQ	79381616
69510	069510	에스텍	KOSDAQ	10910000
488280	488280	에스투더블유	KOSDAQ	10659263
234300	234300	에스트래픽	KOSDAQ	27207780
39440	039440	에스티아이	KOSDAQ	15507047
98660	098660	에스티오	KOSDAQ	12500976
52020	052020	에스티큐브	KOSDAQ	67983291
237690	237690	에스티팜	KOSDAQ GLOBAL	20769167
50760	050760	에스폴리텍	KOSDAQ	16334678
288620	288620	에스퓨얼셀	KOSDAQ	6979316
443670	443670	에스피소프트	KOSDAQ	24741392
317830	317830	에스피시스템스	KOSDAQ	10773818
58610	058610	에스피지	KOSDAQ	22177360
43340	043340	에쎈테크	KOSDAQ	95000000
23960	023960	에쓰씨엔지니어링	KOSPI	38035975
163280	163280	에어레인	KOSDAQ	6801539
298690	298690	에어부산	KOSPI	116640000
200710	200710	에이디테크놀로지	KOSDAQ	13440822
475580	475580	에이럭스	KOSDAQ	13624900
96690	096690	에이루트	KOSDAQ	24137053
140910	140910	에이리츠	KOSPI	4463032
78520	078520	에이블씨엔씨	KOSPI	26014161
298380	298380	에이비엘바이오	KOSDAQ	55297718
203400	203400	에이비온	KOSDAQ	90101304
195990	195990	에이비프로바이오	KOSDAQ	284689721
3800	003800	에이스침대	KOSDAQ	11090000
88800	088800	에이스테크	KOSDAQ	75506434
241840	241840	에이스토리	KOSDAQ	9539994
364950	364950	에이아이코리아	KOSDAQ	8296445
453860	453860	에이에스텍	KOSDAQ	6444423
312610	312610	에이에프더블류	KOSDAQ	20256888
15260	015260	에이엔피	KOSPI	45116894
172670	172670	에이엘티	KOSDAQ	8960259
234070	234070	에이원알폼	KONEX	6960703
481070	481070	에이유브랜즈	KOSDAQ	14160000
60900	060900	에이전트AI	KOSDAQ	79821468
445090	445090	에이직랜드	KOSDAQ	10925658
295310	295310	에이치브이엠	KOSDAQ	11901931
72990	072990	에이치시티	KOSDAQ	14406206
44990	044990	에이치엔에스하이텍	KOSDAQ	7685425
239610	239610	에이치엘사이언스	KOSDAQ	5392115
36170	036170	에이치엠넥스	KOSDAQ	61365626
462020	462020	에이치엠씨제6호스팩	KOSDAQ	4345000
477340	477340	에이치엠씨제7호스팩	KOSDAQ	7510000
148930	148930	에이치와이티씨	KOSDAQ	10175213
44780	044780	에이치케이	KOSDAQ	18505787
357230	357230	에이치피오	KOSDAQ	41293476
355690	355690	에이텀	KOSDAQ	5404980
71670	071670	에이테크솔루션	KOSDAQ	10000000
45660	045660	에이텍	KOSDAQ	8260000
224110	224110	에이텍모빌리티	KOSDAQ	5340000
21080	021080	에이티넘인베스트	KOSDAQ	48000000
200470	200470	에이팩트	KOSDAQ	42362093
207490	207490	에이펙스인텍	KONEX	3600000
262260	262260	에이프로	KOSDAQ	14468152
7460	007460	에이프로젠	KOSPI	329305030
3060	003060	에이프로젠바이오로직스	KOSPI	198407845
397030	397030	에이프릴바이오	KOSDAQ	23342626
244920	244920	에이플러스에셋	KOSPI	22607693
278470	278470	에이피알	KOSPI	37430655
0009K0	0009K0	에임드바이오	KOSDAQ	64671161
230240	230240	에치에프알	KOSDAQ	13309000
159910	159910	에코글로우	KOSDAQ	52335485
230360	230360	에코마케팅	KOSDAQ	30998758
38870	038870	에코바이오	KOSDAQ	14014949
97780	097780	에코볼트	KOSDAQ	67730338
448280	448280	에코아이	KOSDAQ	29631129
101360	101360	에코앤드림	KOSDAQ	17786114
128540	128540	에코캡	KOSDAQ	26690460
86520	086520	에코프로	KOSDAQ GLOBAL	135776152
450080	450080	에코프로머티	KOSPI	70558754
247540	247540	에코프로비엠	KOSDAQ GLOBAL	97801344
383310	383310	에코프로에이치엔	KOSDAQ	20974932
38110	038110	에코플라스틱	KOSDAQ	41169370
73540	073540	에프알텍	KOSDAQ	11400000
64850	064850	에프앤가이드	KOSDAQ	11410332
36810	036810	에프에스티	KOSDAQ	21956348
173940	173940	에프엔씨엔터	KOSDAQ	15392808
83500	083500	에프엔에스테크	KOSDAQ	8575722
446440	446440	에피바이오텍	KONEX	2306879
54940	054940	엑사이엔씨	KOSDAQ	33173548
950130	950130	엑세스바이오	KOSDAQ	37727832
373110	373110	엑셀세라퓨틱스	KOSDAQ	17294394
205100	205100	엑셈	KOSDAQ	71462308
356680	356680	엑스게이트	KOSDAQ	28543492
70300	070300	엑스큐어	KOSDAQ	23307078
317770	317770	엑스페릭스	KOSDAQ	33275181
373200	373200	엑스플러스	KOSDAQ	110005336
69920	069920	엑시온그룹	KOSDAQ	46482609
92870	092870	엑시콘	KOSDAQ	13050797
19490	019490	엑시큐어하이트론	KOSPI	76432270
59180	059180	엔더블유시	KONEX	5314090
317870	317870	엔바이오니아	KOSDAQ	8546519
67570	067570	엔브이에이치코리아	KOSDAQ	42170000
0004V0	0004V0	엔비알모션	KOSDAQ	10404468
236810	236810	엔비티	KOSDAQ	16975426
140610	140610	엔솔바이오사이언스	KONEX	13421367
333620	333620	엔시스	KOSDAQ	10556344
101400	101400	엔시트론	KOSDAQ	70450730
36570	036570	엔씨소프트	KOSPI	21544022
475230	475230	엔알비	KOSDAQ	10509839
238170	238170	엔에스엠	KONEX	20774684
224760	224760	엔에스컴퍼니	KONEX	3939700
451700	451700	엔에이치스팩29호	KOSDAQ	14350000
466910	466910	엔에이치스팩30호	KOSDAQ	9100000
481890	481890	엔에이치스팩31호	KOSDAQ	6345000
0054V0	0054V0	엔에이치스팩32호	KOSDAQ	6216500
265740	265740	엔에프씨	KOSDAQ	17863600
354200	354200	엔젠바이오	KOSDAQ	25537234
455900	455900	엔젤로보틱스	KOSDAQ	15218053
419080	419080	엔젯	KOSDAQ	10685137
93510	093510	엔지브이아이	KONEX	6020000
183490	183490	엔지켐생명과학	KOSDAQ	85065562
85310	085310	엔케이	KOSPI	78880322
182400	182400	엔케이맥스	KOSDAQ	71378535
348370	348370	엔켐	KOSDAQ	21850138
69410	069410	엔텔스	KOSDAQ	10244824
227950	227950	엔투텍	KOSDAQ	172541047
291230	291230	엔피	KOSDAQ	44095775
48830	048830	엔피케이	KOSDAQ	18723923
96870	096870	엘디티	KOSDAQ	8347999
276240	276240	엘리비젼	KONEX	12313138
900140	900140	엘브이엠씨홀딩스	KOSPI	193240432
290650	290650	엘앤씨바이오	KOSDAQ	24842063
66970	066970	엘앤에프	KOSPI	40239734
156100	156100	엘앤케이바이오	KOSDAQ	22173433
0041J0	0041J0	엘에스스팩1호	KOSDAQ	4110000
311060	311060	엘에이티	KONEX	7827134
73110	073110	엘엠에스	KOSDAQ	8895755
83310	083310	엘오티베큠	KOSDAQ	17810033
37950	037950	엘컴텍	KOSDAQ	84447519
489500	489500	엘케이켐	KOSDAQ	6278056
170920	170920	엘티씨	KOSDAQ	10564126
58630	058630	엠게임	KOSDAQ	19202574
226590	226590	엠디바이스	KOSDAQ	10630784
58970	058970	엠로	KOSDAQ	12360904
169330	169330	엠브레인	KOSDAQ	18316918
97520	097520	엠씨넥스	KOSPI	17401500
373170	373170	엠아이큐브솔루션	KOSDAQ	5037930
179290	179290	엠아이텍	KOSDAQ	32365678
484870	484870	엠앤씨솔루션	KOSPI	9153900
9780	009780	엠에스씨	KOSDAQ	17600000
123040	123040	엠에스오토텍	KOSDAQ	62628299
432980	432980	엠에프씨	KOSDAQ	8591742
413390	413390	엠오티	KOSDAQ	11580180
32790	032790	엠젠솔루션	KOSDAQ	51360212
33160	033160	엠케이전자	KOSDAQ	22723288
347890	347890	엠투아이	KOSDAQ	16913204
33310	033310	엠투엔	KOSDAQ	40342231
259630	259630	엠플러스	KOSDAQ	12190656
105550	105550	엣지파운드리	KOSDAQ	78307051
60850	060850	영림원소프트랩	KOSDAQ	8131000
14440	014440	영보화학	KOSPI	20000000
